symbol,open_time,close_time,available_at_assumed,open,high,low,close,volume
SOLUSDT,2025-08-31T00:00:00+00:00,2025-08-31T23:59:59.999000+00:00,2025-09-01T00:00:00.999000+00:00,202.7,206.66,200.28,200.62,3303223.948
SOLUSDT,2025-09-01T00:00:00+00:00,2025-09-01T23:59:59.999000+00:00,2025-09-02T00:00:00.999000+00:00,200.62,204.58,194.19,197.32,4464767.773
SOLUSDT,2025-09-02T00:00:00+00:00,2025-09-02T23:59:59.999000+00:00,2025-09-03T00:00:00.999000+00:00,197.32,209.68,196.77,209.65,4894637.549
SOLUSDT,2025-09-03T00:00:00+00:00,2025-09-03T23:59:59.999000+00:00,2025-09-04T00:00:00.999000+00:00,209.64,213.02,207.42,210.77,4063191.683
SOLUSDT,2025-09-04T00:00:00+00:00,2025-09-04T23:59:59.999000+00:00,2025-09-05T00:00:00.999000+00:00,210.77,211.94,201.84,202.32,2726779.277
SOLUSDT,2025-09-05T00:00:00+00:00,2025-09-05T23:59:59.999000+00:00,2025-09-06T00:00:00.999000+00:00,202.32,210.0,200.95,203.36,4121395.255
SOLUSDT,2025-09-06T00:00:00+00:00,2025-09-06T23:59:59.999000+00:00,2025-09-07T00:00:00.999000+00:00,203.37,204.68,199.32,200.16,1481500.997
SOLUSDT,2025-09-07T00:00:00+00:00,2025-09-07T23:59:59.999000+00:00,2025-09-08T00:00:00.999000+00:00,200.17,207.95,200.12,206.35,2217510.763
SOLUSDT,2025-09-08T00:00:00+00:00,2025-09-08T23:59:59.999000+00:00,2025-09-09T00:00:00.999000+00:00,206.35,217.11,205.59,214.11,5729678.935
SOLUSDT,2025-09-09T00:00:00+00:00,2025-09-09T23:59:59.999000+00:00,2025-09-10T00:00:00.999000+00:00,214.11,219.79,210.79,217.21,4979304.713
